V1,V2,V3,V4,V5,V6,state,Next_State_1,Next_State_2,Next_State_3,Next_State_4,Prob_1,Prob_2,Prob_3,Prob_4
1204.0,3194.0,1,0.92,9,False,26,27,28,,,0.0,1.0,,
1257.0,2907.0,1,0.92,10,False,27,,,,,,,,
1138.0,3212.0,1,1.0,10,False,28,29,30,,,0.27,0.73,,
1189.0,2924.0,1,0.92,11,False,29,31,,,,1.0,,,
1241.0,2662.0,1,0.92,12,False,31,,,,,,,,
1077.0,3230.0,1,1.0,11,False,30,32,,,,1.0,,,
1126.0,2940.0,1,0.92,12,False,32,33,34,,,0.19,0.81,,
1176.0,2676.0,1,0.92,13,False,33,35,36,,,0.53,0.47,,
1227.0,2436.0,1,0.92,14,False,35,37,133,,,0.08,0.92,,
1280.0,2217.0,1,0.92,15,False,37,,,,,,,,
1159.0,2449.0,1,1.0,15,False,133,134,,,,1.0,,,
1210.0,2229.0,1,0.92,16,True,134,,,,,,,,
1112.0,2691.0,1,1.0,14,False,36,38,,,,1.0,,,
1162.0,2449.0,1,0.92,15,False,38,40,,,,1.0,,,
1213.0,2229.0,1,0.92,16,True,40,,,,,,,,
1066.0,2956.0,1,1.0,13,False,34,42,,,,1.0,,,
1114.0,2691.0,1,0.92,14,False,42,43,44,,,0.59,0.41,,
1164.0,2449.0,1,0.92,15,False,43,45,46,,,0.52,0.48,,
1215.0,2229.0,1,0.92,16,True,45,,,,,,,,
1101.0,2463.0,1,1.0,16,True,46,,,,,,,,
1054.0,2706.0,1,1.0,15,False,44,47,135,,,0.34,0.66,,
1102.0,2463.0,1,0.92,16,True,47,,,,,,,,
998.0,2721.0,1,1.0,16,True,135,,,,,,,,
1010.0,4653.0,1,1.0,5,False,128,136,,,,1.0,,,
1057.0,4235.0,1,0.92,6,False,136,137,,,,1.0,,,
1106.0,3855.0,1,0.92,7,False,137,138,139,,,0.82,0.18,,
1156.0,3509.0,1,0.92,8,False,138,140,,,,1.0,,,
1207.0,3194.0,1,0.92,9,False,140,141,,,,1.0,,,
1260.0,2907.0,1,0.92,10,False,141,,,,,,,,
1047.0,3876.0,1,1.0,8,False,139,142,,,,1.0,,,
1095.0,3528.0,1,0.92,9,False,142,143,144,,,0.64,0.36,,
1145.0,3211.0,1,0.92,10,False,143,145,,,,1.0,,,
1196.0,2923.0,1,0.92,11,False,145,146,147,,,0.47,0.53,,
1248.0,2661.0,1,0.92,12,False,146,,,,,,,,
1131.0,2939.0,1,1.0,12,False,147,148,,,,1.0,,,
1181.0,2675.0,1,0.92,13,False,148,149,,,,1.0,,,
1233.0,2435.0,1,0.92,14,False,149,150,151,,,0.68,0.32,,
1286.0,2216.0,1,0.91,15,False,150,,,,,,,,
1165.0,2448.0,1,1.0,15,False,151,152,,,,1.0,,,
1216.0,2228.0,1,0.92,16,True,152,,,,,,,,
1037.0,3548.0,1,1.0,10,False,144,153,154,,,0.61,0.39,,
1085.0,3229.0,1,0.92,11,False,153,155,156,,,0.64,0.36,,
1134.0,2939.0,1,0.92,12,False,155,157,158,,,0.7,0.3,,
1184.0,2675.0,1,0.92,13,False,157,159,,,,1.0,,,
1236.0,2435.0,1,0.92,14,False,159,,,,,,,,
1073.0,2955.0,1,1.0,13,False,158,160,,,,1.0,,,
1122.0,2690.0,1,0.92,14,False,160,161,162,,,0.4,0.6,,
1172.0,2449.0,1,0.92,15,False,161,163,164,,,0.54,0.46,,
1223.0,2229.0,1,0.92,16,True,163,,,,,,,,
1108.0,2463.0,1,1.0,16,True,164,,,,,,,,
1062.0,2705.0,1,1.0,15,False,162,165,166,,,0.76,0.24,,
1110.0,2462.0,1,0.92,16,True,165,,,,,,,,
1006.0,2720.0,1,1.0,16,True,166,,,,,,,,
1027.0,3247.0,1,1.0,12,False,156,167,,,,1.0,,,
1074.0,2956.0,1,0.92,13,False,167,168,169,,,0.32,0.68,,
1123.0,2691.0,1,0.92,14,False,168,170,171,,,0.43,0.57,,
1173.0,2449.0,1,0.92,15,False,170,172,,,,1.0,,,
1224.0,2229.0,1,0.92,16,True,172,,,,,,,,
1063.0,2706.0,1,1.0,15,False,171,173,,,,1.0,,,
1111.0,2463.0,1,0.92,16,True,173,,,,,,,,
1017.0,2972.0,1,1.0,14,False,169,174,,,,1.0,,,
1064.0,2705.0,1,0.92,15,False,174,175,,,,1.0,,,
1112.0,2462.0,1,0.92,16,True,175,,,,,,,,
983.0,3568.0,1,1.0,11,False,154,176,177,,,0.35,0.65,,
1029.0,3248.0,1,0.92,12,False,176,178,179,,,0.44,0.56,,
1076.0,2956.0,1,0.92,13,False,178,180,181,,,0.49,0.51,,
1125.0,2691.0,1,0.92,14,False,180,182,183,,,0.7,0.3,,
1175.0,2449.0,1,0.92,15,False,182,184,185,,,0.32,0.68,,
1226.0,2229.0,1,0.92,16,True,184,,,,,,,,
1111.0,2463.0,1,1.0,16,True,185,,,,,,,,
1064.0,2706.0,1,1.0,15,False,183,186,,,,1.0,,,
1112.0,2463.0,1,0.92,16,True,186,,,,,,,,
1019.0,2972.0,1,1.0,14,False,181,117,,,,1.0,,,
1066.0,2705.0,1,0.92,15,False,117,119,187,,,0.8,0.2,,
1114.0,2462.0,1,0.92,16,True,119,,,,,,,,
1009.0,2720.0,1,1.0,16,True,187,,,,,,,,
975.0,3266.0,1,1.0,13,False,179,188,189,,,0.51,0.49,,
1021.0,2973.0,1,0.92,14,False,188,190,,,,1.0,,,
1068.0,2706.0,1,0.92,15,False,190,191,192,,,0.55,0.45,,
1116.0,2463.0,1,0.92,16,True,191,,,,,,,,
1011.0,2721.0,1,1.0,16,True,192,,,,,,,,
925.0,3284.0,1,1.0,14,False,189,193,194,,,0.48,0.52,,
969.0,2989.0,1,0.92,15,False,193,195,196,,,0.55,0.45,,
1014.0,2721.0,1,0.92,16,True,195,,,,,,,,
919.0,3006.0,1,1.0,16,True,196,,,,,,,,
878.0,3302.0,1,1.0,15,False,194,197,,,,1.0,,,
920.0,3006.0,1,0.92,16,True,197,,,,,,,,
932.0,3588.0,1,1.0,12,False,177,198,,,,1.0,,,
976.0,3266.0,1,0.92,13,False,198,199,,,,1.0,,,
1022.0,2973.0,1,0.92,14,False,199,200,,,,1.0,,,
1069.0,2706.0,1,0.92,15,False,200,201,202,,,0.35,0.65,,
1117.0,2463.0,1,0.92,16,True,201,,,,,,,,
1012.0,2721.0,1,1.0,16,True,202,,,,,,,,
1076.0,5056.0,1,1.0,2,False,4,203,204,,,0.73,0.27,,
1126.0,4602.0,1,0.92,3,False,203,205,206,,,0.84,0.16,,
1177.0,4189.0,1,0.92,4,False,205,207,,,,1.0,,,
1230.0,3813.0,1,0.92,5,False,207,208,209,,,0.43,0.57,,
1284.0,3471.0,1,0.92,6,False,208,,,,,,,,
1163.0,3834.0,1,1.0,6,False,209,210,,,,1.0,,,
1215.0,3490.0,1,0.92,7,False,210,211,212,,,0.44,0.56,,
1268.0,3177.0,1,0.92,8,False,211,,,,,,,,
1149.0,3509.0,1,1.0,8,False,212,213,,,,1.0,,,
1200.0,3194.0,1,0.92,9,False,213,214,215,,,0.61,0.39,,
1253.0,2907.0,1,0.92,10,False,214,,,,,,,,
1135.0,3212.0,1,1.0,10,False,215,216,,,,1.0,,,
1186.0,2924.0,1,0.92,11,False,216,217,,,,1.0,,,
1238.0,2662.0,1,0.92,12,False,217,,,,,,,,
1067.0,4627.0,1,1.0,4,False,206,218,,,,1.0,,,
1116.0,4212.0,1,0.92,5,False,218,219,220,,,0.5,0.5,,
1167.0,3834.0,1,0.92,6,False,219,221,,,,1.0,,,
1219.0,3490.0,1,0.92,7,False,221,222,223,,,0.39,0.61,,
1272.0,3177.0,1,0.92,8,False,222,,,,,,,,
1153.0,3509.0,1,1.0,8,False,223,26,224,,,0.28,0.72,,
1204.0,3194.0,1,0.92,9,False,26,27,28,,,0.25,0.75,,
1257.0,2907.0,1,0.92,10,False,27,,,,,,,,
1138.0,3212.0,1,1.0,10,False,28,29,,,,1.0,,,
1189.0,2924.0,1,0.92,11,False,29,31,,,,1.0,,,
1241.0,2662.0,1,0.92,12,False,31,,,,,,,,
1091.0,3528.0,1,1.0,9,False,224,225,226,,,0.29,0.71,,
1140.0,3211.0,1,0.92,10,False,225,227,228,,,0.83,0.17,,
1191.0,2923.0,1,0.92,11,False,227,229,230,,,0.95,0.05,,
1243.0,2661.0,1,0.92,12,False,229,,,,,,,,
1126.0,2939.0,1,1.0,12,False,230,231,,,,1.0,,,
1176.0,2675.0,1,0.92,13,False,231,232,,,,1.0,,,
1227.0,2435.0,1,0.92,14,False,232,233,234,,,0.26,0.74,,
1280.0,2216.0,1,0.92,15,False,233,,,,,,,,
1159.0,2448.0,1,1.0,15,False,234,235,,,,1.0,,,
1210.0,2228.0,1,0.92,16,True,235,,,,,,,,
1079.0,3229.0,1,1.0,11,False,228,236,,,,1.0,,,
1128.0,2939.0,1,0.92,12,False,236,237,238,,,0.75,0.25,,
1178.0,2675.0,1,0.92,13,False,237,239,240,,,0.52,0.48,,
1229.0,2435.0,1,0.92,14,False,239,241,,,,1.0,,,
1282.0,2216.0,1,0.92,15,False,241,,,,,,,,
1114.0,2690.0,1,1.0,14,False,240,43,,,,1.0,,,
1164.0,2449.0,1,0.92,15,False,43,45,46,,,0.42,0.58,,
1215.0,2229.0,1,0.92,16,True,45,,,,,,,,
1101.0,2463.0,1,1.0,16,True,46,,,,,,,,
1067.0,2955.0,1,1.0,13,False,238,242,,,,1.0,,,
1115.0,2690.0,1,0.92,14,False,242,243,244,,,0.33,0.67,,
1165.0,2449.0,1,0.92,15,False,243,245,246,,,0.05,0.95,,
1216.0,2229.0,1,0.92,16,True,245,,,,,,,,
1102.0,2463.0,1,1.0,16,True,246,,,,,,,,
1055.0,2705.0,1,1.0,15,False,244,247,248,,,0.51,0.49,,
1103.0,2462.0,1,0.92,16,True,247,,,,,,,,
999.0,2720.0,1,1.0,16,True,248,,,,,,,,
1033.0,3548.0,1,1.0,10,False,226,249,250,,,0.32,0.68,,
1081.0,3229.0,1,0.92,11,False,249,251,,,,1.0,,,
1130.0,2939.0,1,0.92,12,False,251,60,,,,1.0,,,
1180.0,2675.0,1,0.92,13,False,60,62,,,,1.0,,,
1232.0,2435.0,1,0.92,14,False,62,63,,,,1.0,,,
1285.0,2216.0,1,0.92,15,False,63,,,,,,,,
979.0,3568.0,1,1.0,11,False,250,252,253,,,0.13,0.87,,
1025.0,3248.0,1,0.92,12,False,252,254,255,,,0.04,0.96,,
1072.0,2956.0,1,0.92,13,False,254,256,257,,,0.92,0.08,,
1121.0,2691.0,1,0.92,14,False,256,258,,,,1.0,,,
1171.0,2449.0,1,0.92,15,False,258,259,260,,,0.79,0.21,,
1222.0,2229.0,1,0.92,16,True,259,,,,,,,,
1107.0,2463.0,1,1.0,16,True,260,,,,,,,,
1015.0,2972.0,1,1.0,14,False,257,261,262,,,0.33,0.67,,
1062.0,2705.0,1,0.92,15,False,261,165,166,,,0.73,0.27,,
1110.0,2462.0,1,0.92,16,True,165,,,,,,,,
1006.0,2720.0,1,1.0,16,True,166,,,,,,,,
962.0,2988.0,1,1.0,15,False,262,263,264,,,0.32,0.68,,
1007.0,2720.0,1,0.92,16,True,263,,,,,,,,
912.0,3005.0,1,1.0,16,True,264,,,,,,,,
971.0,3266.0,1,1.0,13,False,255,265,266,,,0.58,0.42,,
1016.0,2973.0,1,0.92,14,False,265,267,268,,,0.78,0.22,,
1063.0,2706.0,1,0.92,15,False,267,173,,,,1.0,,,
1111.0,2463.0,1,0.92,16,True,173,,,,,,,,
963.0,2989.0,1,1.0,15,False,268,269,,,,1.0,,,
1008.0,2721.0,1,0.92,16,True,269,,,,,,,,
921.0,3284.0,1,1.0,14,False,266,270,,,,1.0,,,
965.0,2989.0,1,0.92,15,False,270,271,,,,1.0,,,
1010.0,2721.0,1,0.92,16,True,271,,,,,,,,
928.0,3588.0,1,1.0,12,False,253,272,,,,1.0,,,
972.0,3266.0,1,0.92,13,False,272,273,274,,,0.53,0.47,,
1017.0,2973.0,1,0.92,14,False,273,275,,,,1.0,,,
1064.0,2706.0,1,0.92,15,False,275,186,276,,,0.62,0.38,,
1112.0,2463.0,1,0.92,16,True,186,,,,,,,,
1008.0,2721.0,1,1.0,16,True,276,,,,,,,,
922.0,3284.0,1,1.0,14,False,274,277,278,,,0.37,0.63,,
966.0,2989.0,1,0.92,15,False,277,279,280,,,0.66,0.34,,
1011.0,2721.0,1,0.92,16,True,279,,,,,,,,
916.0,3006.0,1,1.0,16,True,280,,,,,,,,
875.0,3302.0,1,1.0,15,False,278,281,,,,1.0,,,
917.0,3006.0,1,0.92,16,True,281,,,,,,,,
1057.0,4235.0,1,1.0,6,False,220,137,282,,,0.51,0.49,,
1106.0,3855.0,1,0.92,7,False,137,138,,,,1.0,,,
1156.0,3509.0,1,0.92,8,False,138,140,,,,1.0,,,
1207.0,3194.0,1,0.92,9,False,140,141,283,,,0.18,0.82,,
1260.0,2907.0,1,0.92,10,False,141,,,,,,,,
1141.0,3212.0,1,1.0,10,False,283,284,285,,,0.55,0.45,,
1192.0,2924.0,1,0.92,11,False,284,286,287,,,0.73,0.27,,
1244.0,2662.0,1,0.92,12,False,286,,,,,,,,
1127.0,2940.0,1,1.0,12,False,287,288,,,,1.0,,,
1177.0,2676.0,1,0.92,13,False,288,289,290,,,0.64,0.36,,
1228.0,2436.0,1,0.92,14,False,289,291,,,,1.0,,,
1281.0,2217.0,1,0.92,15,False,291,,,,,,,,
1113.0,2691.0,1,1.0,14,False,290,292,293,,,0.97,0.03,,
1163.0,2449.0,1,0.92,15,False,292,294,,,,1.0,,,
1214.0,2229.0,1,0.92,16,True,294,,,,,,,,
1053.0,2706.0,1,1.0,15,False,293,295,296,,,0.49,0.51,,
1101.0,2463.0,1,0.92,16,True,295,,,,,,,,
997.0,2721.0,1,1.0,16,True,296,,,,,,,,
1080.0,3230.0,1,1.0,11,False,285,297,,,,1.0,,,
1129.0,2940.0,1,0.92,12,False,297,298,299,,,0.65,0.35,,
1179.0,2676.0,1,0.92,13,False,298,300,301,,,0.72,0.28,,
1231.0,2436.0,1,0.92,14,False,300,302,,,,1.0,,,
1284.0,2217.0,1,0.92,15,False,302,,,,,,,,
1115.0,2691.0,1,1.0,14,False,301,243,,,,1.0,,,
1165.0,2449.0,1,0.92,15,False,243,245,,,,1.0,,,
1216.0,2229.0,1,0.92,16,True,245,,,,,,,,
1068.0,2956.0,1,1.0,13,False,299,303,304,,,0.66,0.34,,
1116.0,2691.0,1,0.92,14,False,303,305,306,,,0.17,0.83,,
1166.0,2449.0,1,0.92,15,False,305,307,308,,,0.03,0.97,,
1217.0,2229.0,1,0.92,16,True,307,,,,,,,,
1103.0,2463.0,1,1.0,16,True,308,,,,,,,,
1056.0,2706.0,1,1.0,15,False,306,309,,,,1.0,,,
1104.0,2463.0,1,0.92,16,True,309,,,,,,,,
1011.0,2972.0,1,1.0,14,False,304,310,311,,,0.3,0.7,,
1058.0,2705.0,1,0.92,15,False,310,312,,,,1.0,,,
1106.0,2462.0,1,0.92,16,True,312,,,,,,,,
958.0,2988.0,1,1.0,15,False,311,313,314,,,0.61,0.39,,
1003.0,2720.0,1,0.92,16,True,313,,,,,,,,
908.0,3005.0,1,1.0,16,True,314,,,,,,,,
1002.0,4258.0,1,1.0,7,False,282,315,,,,1.0,,,
1049.0,3876.0,1,0.92,8,False,315,316,,,,1.0,,,
1097.0,3528.0,1,0.92,9,False,316,317,318,,,0.37,0.63,,
1147.0,3211.0,1,0.92,10,False,317,319,,,,1.0,,,
1198.0,2923.0,1,0.92,11,False,319,320,,,,1.0,,,
1250.0,2661.0,1,0.92,12,False,320,,,,,,,,
1039.0,3548.0,1,1.0,10,False,318,321,322,,,0.76,0.24,,
1087.0,3229.0,1,0.92,11,False,321,323,324,,,0.5,0.5,,
1136.0,2939.0,1,0.92,12,False,323,325,326,,,0.78,0.22,,
1186.0,2675.0,1,0.92,13,False,325,327,,,,1.0,,,
1238.0,2435.0,1,0.92,14,False,327,,,,,,,,
1075.0,2955.0,1,1.0,13,False,326,328,,,,1.0,,,
1124.0,2690.0,1,0.92,14,False,328,113,329,,,0.74,0.26,,
1174.0,2449.0,1,0.92,15,False,113,114,,,,1.0,,,
1225.0,2229.0,1,0.92,16,True,114,,,,,,,,
1064.0,2705.0,1,1.0,15,False,329,175,330,,,0.27,0.73,,
1112.0,2462.0,1,0.92,16,True,175,,,,,,,,
1008.0,2720.0,1,1.0,16,True,330,,,,,,,,
1029.0,3247.0,1,1.0,12,False,324,178,331,,,0.57,0.43,,
1076.0,2956.0,1,0.92,13,False,178,180,181,,,0.54,0.46,,
1125.0,2691.0,1,0.92,14,False,180,182,183,,,0.35,0.65,,
1175.0,2449.0,1,0.92,15,False,182,184,185,,,0.38,0.62,,
1226.0,2229.0,1,0.92,16,True,184,,,,,,,,
1111.0,2463.0,1,1.0,16,True,185,,,,,,,,
1064.0,2706.0,1,1.0,15,False,183,186,276,,,0.91,0.09,,
1112.0,2463.0,1,0.92,16,True,186,,,,,,,,
1008.0,2721.0,1,1.0,16,True,276,,,,,,,,
1019.0,2972.0,1,1.0,14,False,181,117,118,,,0.33,0.67,,
1066.0,2705.0,1,0.92,15,False,117,119,,,,1.0,,,
1114.0,2462.0,1,0.92,16,True,119,,,,,,,,
966.0,2988.0,1,1.0,15,False,118,120,121,,,0.41,0.59,,
1011.0,2720.0,1,0.92,16,True,120,,,,,,,,
916.0,3005.0,1,1.0,16,True,121,,,,,,,,
975.0,3265.0,1,1.0,13,False,331,332,,,,1.0,,,
1021.0,2972.0,1,0.92,14,False,332,333,334,,,0.61,0.39,,
1068.0,2705.0,1,0.92,15,False,333,335,,,,1.0,,,
1116.0,2462.0,1,0.92,16,True,335,,,,,,,,
967.0,2988.0,1,1.0,15,False,334,336,,,,1.0,,,
1012.0,2720.0,1,0.92,16,True,336,,,,,,,,
985.0,3568.0,1,1.0,11,False,322,337,,,,1.0,,,
1031.0,3248.0,1,0.92,12,False,337,338,339,,,0.34,0.66,,
1078.0,2956.0,1,0.92,13,False,338,340,,,,1.0,,,
1127.0,2691.0,1,0.92,14,False,340,341,342,,,0.81,0.19,,
1177.0,2449.0,1,0.92,15,False,341,343,344,,,0.54,0.46,,
1228.0,2229.0,1,0.92,16,True,343,,,,,,,,
1113.0,2463.0,1,1.0,16,True,344,,,,,,,,
1066.0,2706.0,1,1.0,15,False,342,345,,,,1.0,,,
1114.0,2463.0,1,0.92,16,True,345,,,,,,,,
977.0,3266.0,1,1.0,13,False,339,346,347,,,0.68,0.32,,
1023.0,2973.0,1,0.92,14,False,346,348,,,,1.0,,,
1070.0,2706.0,1,0.92,15,False,348,349,350,,,0.89,0.11,,
