V1,V2,V3,V4,V5,V6,state,Next_State_1,Next_State_2,Next_State_3,Next_State_4,Prob_1,Prob_2,Prob_3,Prob_4
1111.0,1536.0,1,1.0,21,True,227,,,,,,,,
1021.0,1855.0,1,1.0,19,False,224,228,,,,1.0,,,
1067.0,1688.0,1,0.92,20,False,228,229,,,,1.0,,,
1115.0,1536.0,1,0.92,21,True,229,,,,,,,,
1111.0,2203.0,1,1.0,14,False,178,230,231,,,0.58,0.42,,
1160.0,2005.0,1,0.92,15,False,230,232,,,,1.0,,,
1210.0,1825.0,1,0.92,16,False,232,233,234,,,0.13,0.87,,
1262.0,1661.0,1,0.92,17,False,233,235,236,,,0.71,0.29,,
1315.0,1512.0,1,0.92,18,False,235,237,,,,1.0,,,
1369.0,1376.0,1,0.92,19,False,237,238,239,,,0.35,0.65,,
1424.0,1252.0,1,0.92,20,False,238,240,241,,,0.42,0.58,,
1480.0,1140.0,1,0.92,21,False,240,,,,,,,,
1341.0,1259.0,1,1.0,21,True,241,,,,,,,,
1290.0,1384.0,1,1.0,20,False,239,242,243,,,0.71,0.29,,
1343.0,1260.0,1,0.92,21,True,242,,,,,,,,
1217.0,1392.0,1,1.0,21,True,243,,,,,,,,
1191.0,1670.0,1,1.0,18,False,236,215,216,,,0.75,0.25,,
1242.0,1520.0,1,0.92,19,False,215,217,,,,1.0,,,
1294.0,1384.0,1,0.92,20,False,217,219,244,,,0.55,0.45,,
1347.0,1260.0,1,0.92,21,True,219,,,,,,,,
1221.0,1392.0,1,1.0,21,True,244,,,,,,,,
1125.0,1679.0,1,1.0,19,False,216,221,245,,,0.27,0.73,,
1174.0,1528.0,1,0.92,20,False,221,222,246,,,0.93,0.07,,
1224.0,1391.0,1,0.92,21,True,222,,,,,,,,
1109.0,1536.0,1,1.0,21,True,246,,,,,,,,
1064.0,1688.0,1,1.0,20,False,245,247,248,,,0.34,0.66,,
1111.0,1536.0,1,0.92,21,True,247,,,,,,,,
1007.0,1697.0,1,1.0,21,True,248,,,,,,,,
1143.0,1835.0,1,1.0,17,False,234,249,,,,1.0,,,
1193.0,1670.0,1,0.92,18,False,249,250,,,,1.0,,,
1244.0,1520.0,1,0.92,19,False,250,251,,,,1.0,,,
1296.0,1384.0,1,0.92,20,False,251,252,,,,1.0,,,
1349.0,1260.0,1,0.92,21,True,252,,,,,,,,
1051.0,2215.0,1,1.0,15,False,231,253,,,,1.0,,,
1098.0,2016.0,1,0.92,16,False,253,254,,,,1.0,,,
1147.0,1835.0,1,0.92,17,False,254,255,,,,1.0,,,
1197.0,1670.0,1,0.92,18,False,255,256,,,,1.0,,,
1248.0,1520.0,1,0.92,19,False,256,257,258,,,0.61,0.39,,
1300.0,1384.0,1,0.92,20,False,257,259,,,,1.0,,,
1353.0,1260.0,1,0.92,21,True,259,,,,,,,,
1178.0,1528.0,1,1.0,20,False,258,260,,,,1.0,,,
1229.0,1391.0,1,0.92,21,True,260,,,,,,,,
1165.0,2875.0,1,1.0,8,False,123,261,262,,,0.5,0.5,,
1216.0,2617.0,1,0.92,9,False,261,263,264,,,0.49,0.51,,
1268.0,2382.0,1,0.92,10,False,263,265,266,,,0.73,0.27,,
1322.0,2168.0,1,0.92,11,False,265,267,268,,,0.45,0.55,,
1377.0,1973.0,1,0.92,12,False,267,269,270,,,0.53,0.47,,
1433.0,1796.0,1,0.92,13,False,269,,,,,,,,
1298.0,1984.0,1,1.0,13,False,270,271,,,,1.0,,,
1352.0,1806.0,1,0.92,14,False,271,272,,,,1.0,,,
1407.0,1644.0,1,0.92,15,False,272,273,274,,,0.61,0.39,,
1463.0,1496.0,1,0.92,16,False,273,,,,,,,,
1326.0,1653.0,1,1.0,16,False,274,275,276,,,0.11,0.89,,
1380.0,1505.0,1,0.92,17,False,275,277,278,,,0.33,0.67,,
1435.0,1370.0,1,0.92,18,False,277,,,,,,,,
1300.0,1513.0,1,1.0,18,False,278,279,280,,,0.8,0.2,,
1354.0,1377.0,1,0.92,19,False,279,281,,,,1.0,,,
1409.0,1253.0,1,0.92,20,False,281,282,,,,1.0,,,
1465.0,1141.0,1,0.92,21,False,282,,,,,,,,
1226.0,1521.0,1,1.0,19,False,280,283,284,,,0.13,0.87,,
1278.0,1384.0,1,0.92,20,False,283,161,,,,1.0,,,
1331.0,1260.0,1,0.92,21,True,161,,,,,,,,
1158.0,1529.0,1,1.0,20,False,284,285,286,,,0.48,0.52,,
1208.0,1392.0,1,0.92,21,True,285,,,,,,,,
1094.0,1537.0,1,1.0,21,True,286,,,,,,,,
1251.0,1662.0,1,1.0,17,False,276,287,,,,1.0,,,
1304.0,1513.0,1,0.92,18,False,287,288,289,,,0.41,0.59,,
1358.0,1377.0,1,0.92,19,False,288,290,291,,,0.47,0.53,,
1413.0,1253.0,1,0.92,20,False,290,292,,,,1.0,,,
1469.0,1141.0,1,0.92,21,False,292,,,,,,,,
1280.0,1385.0,1,1.0,20,False,291,293,294,,,0.28,0.72,,
1333.0,1261.0,1,0.92,21,True,293,,,,,,,,
1208.0,1393.0,1,1.0,21,True,294,,,,,,,,
1230.0,1521.0,1,1.0,19,False,289,165,295,,,0.78,0.22,,
1282.0,1384.0,1,0.92,20,False,165,167,296,,,0.51,0.49,,
1335.0,1260.0,1,0.92,21,True,167,,,,,,,,
1209.0,1392.0,1,1.0,21,True,296,,,,,,,,
1161.0,1529.0,1,1.0,20,False,295,297,298,,,0.59,0.41,,
1211.0,1392.0,1,0.92,21,True,297,,,,,,,,
1097.0,1537.0,1,1.0,21,True,298,,,,,,,,
1247.0,2180.0,1,1.0,12,False,268,299,,,,1.0,,,
1300.0,1984.0,1,0.92,13,False,299,300,301,,,0.51,0.49,,
1354.0,1806.0,1,0.92,14,False,300,302,303,,,0.62,0.38,,
1409.0,1644.0,1,0.92,15,False,302,304,,,,1.0,,,
1465.0,1496.0,1,0.92,16,False,304,,,,,,,,
1277.0,1816.0,1,1.0,15,False,303,305,306,,,0.81,0.19,,
1330.0,1653.0,1,0.92,16,False,305,307,,,,1.0,,,
1384.0,1505.0,1,0.92,17,False,307,308,309,,,0.77,0.23,,
1440.0,1370.0,1,0.92,18,False,308,,,,,,,,
1304.0,1513.0,1,1.0,18,False,309,288,289,,,0.67,0.33,,
1358.0,1377.0,1,0.92,19,False,288,290,291,,,0.03,0.97,,
1413.0,1253.0,1,0.92,20,False,290,292,,,,1.0,,,
1469.0,1141.0,1,0.92,21,False,292,,,,,,,,
1280.0,1385.0,1,1.0,20,False,291,293,294,,,0.76,0.24,,
1333.0,1261.0,1,0.92,21,True,293,,,,,,,,
1208.0,1393.0,1,1.0,21,True,294,,,,,,,,
1230.0,1521.0,1,1.0,19,False,289,165,,,,1.0,,,
1282.0,1384.0,1,0.92,20,False,165,167,,,,1.0,,,
1335.0,1260.0,1,0.92,21,True,167,,,,,,,,
1205.0,1826.0,1,1.0,16,False,306,310,,,,1.0,,,
1257.0,1662.0,1,0.92,17,False,310,311,,,,1.0,,,
1310.0,1513.0,1,0.92,18,False,311,312,313,,,0.55,0.45,,
1364.0,1377.0,1,0.92,19,False,312,314,315,,,0.54,0.46,,
1419.0,1253.0,1,0.92,20,False,314,316,317,,,0.24,0.76,,
1475.0,1141.0,1,0.92,21,False,316,,,,,,,,
1336.0,1260.0,1,1.0,21,True,317,,,,,,,,
1285.0,1385.0,1,1.0,20,False,315,318,319,,,0.75,0.25,,
1338.0,1261.0,1,0.92,21,True,318,,,,,,,,
1212.0,1393.0,1,1.0,21,True,319,,,,,,,,
1236.0,1521.0,1,1.0,19,False,313,320,,,,1.0,,,
1288.0,1384.0,1,0.92,20,False,320,321,322,,,0.97,0.03,,
1341.0,1260.0,1,0.92,21,True,321,,,,,,,,
1215.0,1392.0,1,1.0,21,True,322,,,,,,,,
1227.0,1995.0,1,1.0,14,False,301,323,,,,1.0,,,
1279.0,1816.0,1,0.92,15,False,323,324,,,,1.0,,,
1332.0,1653.0,1,0.92,16,False,324,325,,,,1.0,,,
1387.0,1505.0,1,0.92,17,False,325,326,,,,1.0,,,
1443.0,1370.0,1,0.92,18,False,326,,,,,,,,
1197.0,2395.0,1,1.0,11,False,266,327,,,,1.0,,,
1249.0,2180.0,1,0.92,12,False,327,328,329,,,0.27,0.73,,
1302.0,1984.0,1,0.92,13,False,328,330,,,,1.0,,,
1356.0,1806.0,1,0.92,14,False,330,331,,,,1.0,,,
1411.0,1644.0,1,0.92,15,False,331,332,333,,,0.34,0.66,,
1467.0,1496.0,1,0.92,16,False,332,,,,,,,,
1329.0,1653.0,1,1.0,16,False,333,334,,,,1.0,,,
1383.0,1505.0,1,0.92,17,False,334,335,,,,1.0,,,
1438.0,1370.0,1,0.92,18,False,335,,,,,,,,
1180.0,2192.0,1,1.0,13,False,329,336,,,,1.0,,,
1231.0,1995.0,1,0.92,14,False,336,337,,,,1.0,,,
1283.0,1816.0,1,0.92,15,False,337,338,339,,,0.82,0.18,,
1336.0,1653.0,1,0.92,16,False,338,340,341,,,0.51,0.49,,
1391.0,1505.0,1,0.92,17,False,340,342,343,,,0.66,0.34,,
1447.0,1370.0,1,0.92,18,False,342,,,,,,,,
1311.0,1513.0,1,1.0,18,False,343,344,,,,1.0,,,
1365.0,1377.0,1,0.92,19,False,344,345,346,,,0.55,0.45,,
1420.0,1253.0,1,0.92,20,False,345,347,348,,,0.32,0.68,,
1476.0,1141.0,1,0.92,21,False,347,,,,,,,,
1337.0,1260.0,1,1.0,21,True,348,,,,,,,,
1286.0,1385.0,1,1.0,20,False,346,349,350,,,0.22,0.78,,
1339.0,1261.0,1,0.92,21,True,349,,,,,,,,
1213.0,1393.0,1,1.0,21,True,350,,,,,,,,
1260.0,1662.0,1,1.0,17,False,341,351,352,,,0.51,0.49,,
1313.0,1513.0,1,0.92,18,False,351,353,,,,1.0,,,
1367.0,1377.0,1,0.92,19,False,353,354,355,,,0.05,0.95,,
1422.0,1253.0,1,0.92,20,False,354,356,357,,,0.31,0.69,,
1478.0,1141.0,1,0.92,21,False,356,,,,,,,,
1339.0,1260.0,1,1.0,21,True,357,,,,,,,,
1288.0,1385.0,1,1.0,20,False,355,358,359,,,0.37,0.63,,
1341.0,1261.0,1,0.92,21,True,358,,,,,,,,
1215.0,1393.0,1,1.0,21,True,359,,,,,,,,
1189.0,1671.0,1,1.0,18,False,352,360,,,,1.0,,,
1240.0,1521.0,1,0.92,19,False,360,205,361,,,0.25,0.75,,
1292.0,1384.0,1,0.92,20,False,205,206,207,,,0.41,0.59,,
1345.0,1260.0,1,0.92,21,True,206,,,,,,,,
1219.0,1392.0,1,1.0,21,True,207,,,,,,,,
1171.0,1529.0,1,1.0,20,False,361,362,363,,,0.75,0.25,,
1221.0,1392.0,1,0.92,21,True,362,,,,,,,,
1106.0,1537.0,1,1.0,21,True,363,,,,,,,,
1211.0,1826.0,1,1.0,16,False,339,364,365,,,0.77,0.23,,
1263.0,1662.0,1,0.92,17,False,364,366,367,,,0.72,0.28,,
1316.0,1513.0,1,0.92,18,False,366,368,,,,1.0,,,
1370.0,1377.0,1,0.92,19,False,368,369,370,,,0.83,0.17,,
1425.0,1253.0,1,0.92,20,False,369,371,372,,,0.61,0.39,,
1481.0,1141.0,1,0.92,21,False,371,,,,,,,,
1342.0,1260.0,1,1.0,21,True,372,,,,,,,,
1291.0,1385.0,1,1.0,20,False,370,373,,,,1.0,,,
1344.0,1261.0,1,0.92,21,True,373,,,,,,,,
1192.0,1671.0,1,1.0,18,False,367,374,,,,1.0,,,
1243.0,1521.0,1,0.92,19,False,374,375,376,,,0.46,0.54,,
1295.0,1384.0,1,0.92,20,False,375,377,378,,,0.36,0.64,,
1348.0,1260.0,1,0.92,21,True,377,,,,,,,,
1222.0,1392.0,1,1.0,21,True,378,,,,,,,,
1173.0,1529.0,1,1.0,20,False,376,379,380,,,0.85,0.15,,
1223.0,1392.0,1,0.92,21,True,379,,,,,,,,
1108.0,1537.0,1,1.0,21,True,380,,,,,,,,
1144.0,1836.0,1,1.0,17,False,365,381,,,,1.0,,,
1194.0,1671.0,1,0.92,18,False,381,382,383,,,0.68,0.32,,
1245.0,1521.0,1,0.92,19,False,382,384,,,,1.0,,,
1297.0,1384.0,1,0.92,20,False,384,385,386,,,0.38,0.62,,
1350.0,1260.0,1,0.92,21,True,385,,,,,,,,
1223.0,1392.0,1,1.0,21,True,386,,,,,,,,
1128.0,1680.0,1,1.0,19,False,383,387,388,,,0.49,0.51,,
1177.0,1529.0,1,0.92,20,False,387,389,390,,,0.41,0.59,,
1228.0,1392.0,1,0.92,21,True,389,,,,,,,,
1112.0,1537.0,1,1.0,21,True,390,,,,,,,,
1067.0,1689.0,1,1.0,20,False,388,391,,,,1.0,,,
1115.0,1537.0,1,0.92,21,True,391,,,,,,,,
