V1,V2,V3,V4,V5,V6,state,Next_State_1,Next_State_2,Next_State_3,Next_State_4,Prob_1,Prob_2,Prob_3,Prob_4
1012.0,3193.0,1,0.92,9,False,119,121,,,,1.0,,,
1059.0,2906.0,1,0.92,10,False,121,122,,,,1.0,,,
1107.0,2645.0,1,0.92,11,True,122,,,,,,,,
917.0,3527.0,1,1.0,9,False,120,123,124,,,0.46,0.54,,
961.0,3210.0,1,0.92,10,False,123,125,,,,1.0,,,
1006.0,2922.0,1,0.92,11,True,125,,,,,,,,
870.0,3547.0,1,1.0,10,False,124,126,,,,1.0,,,
912.0,3229.0,1,0.92,11,True,126,,,,,,,,
993.0,4576.0,1,1.0,2,False,4,127,128,,,0.35,0.65,,
1040.0,4165.0,1,0.92,3,False,127,129,,,,1.0,,,
1088.0,3791.0,1,0.92,4,False,129,130,,,,1.0,,,
1138.0,3451.0,1,0.92,5,False,130,131,132,,,0.37,0.63,,
1189.0,3141.0,1,0.92,6,False,131,133,,,,1.0,,,
1241.0,2859.0,1,0.92,7,False,133,134,,,,1.0,,,
1294.0,2602.0,1,0.92,8,False,134,135,,,,1.0,,,
1349.0,2368.0,1,0.92,9,False,135,136,137,,,0.66,0.34,,
1405.0,2155.0,1,0.92,10,False,136,138,139,,,0.98,0.02,,
1462.0,1962.0,1,0.92,11,False,138,,,,,,,,
1324.0,2167.0,1,1.0,11,True,139,,,,,,,,
1273.0,2381.0,1,1.0,10,False,137,140,,,,1.0,,,
1327.0,2167.0,1,0.92,11,True,140,,,,,,,,
1077.0,3470.0,1,1.0,6,False,132,141,,,,1.0,,,
1126.0,3158.0,1,0.92,7,False,141,142,,,,1.0,,,
1176.0,2875.0,1,0.92,8,False,142,143,144,,,0.68,0.32,,
1228.0,2617.0,1,0.92,9,False,143,145,146,,,0.94,0.06,,
1281.0,2382.0,1,0.92,10,False,145,147,,,,1.0,,,
1335.0,2168.0,1,0.92,11,True,147,,,,,,,,
1160.0,2631.0,1,1.0,10,False,146,148,149,,,0.44,0.56,,
1211.0,2395.0,1,0.92,11,True,148,,,,,,,,
1097.0,2646.0,1,1.0,11,True,149,,,,,,,,
1112.0,2891.0,1,1.0,9,False,144,150,,,,1.0,,,
1162.0,2631.0,1,0.92,10,False,150,151,152,,,0.64,0.36,,
1213.0,2395.0,1,0.92,11,True,151,,,,,,,,
1099.0,2646.0,1,1.0,11,True,152,,,,,,,,
942.0,4601.0,1,1.0,3,False,128,153,154,,,0.7,0.3,,
987.0,4188.0,1,0.92,4,False,153,155,156,,,0.68,0.32,,
1033.0,3812.0,1,0.92,5,False,155,157,158,,,0.48,0.52,,
1081.0,3470.0,1,0.92,6,False,157,159,160,,,0.6,0.4,,
1130.0,3158.0,1,0.92,7,False,159,161,162,,,0.89,0.11,,
1180.0,2875.0,1,0.92,8,False,161,163,164,,,0.14,0.86,,
1232.0,2617.0,1,0.92,9,False,163,165,166,,,0.52,0.48,,
1285.0,2382.0,1,0.92,10,False,165,167,,,,1.0,,,
1339.0,2168.0,1,0.92,11,True,167,,,,,,,,
1164.0,2631.0,1,1.0,10,False,166,168,169,,,0.42,0.58,,
1215.0,2395.0,1,0.92,11,True,168,,,,,,,,
1101.0,2646.0,1,1.0,11,True,169,,,,,,,,
1116.0,2891.0,1,1.0,9,False,164,170,,,,1.0,,,
1166.0,2631.0,1,0.92,10,False,170,171,,,,1.0,,,
1217.0,2395.0,1,0.92,11,True,171,,,,,,,,
1069.0,3175.0,1,1.0,8,False,162,172,,,,1.0,,,
1118.0,2890.0,1,0.92,9,False,172,173,,,,1.0,,,
1168.0,2631.0,1,0.92,10,False,173,174,,,,1.0,,,
1219.0,2395.0,1,0.92,11,True,174,,,,,,,,
1024.0,3489.0,1,1.0,7,False,160,175,,,,1.0,,,
1071.0,3176.0,1,0.92,8,False,175,176,177,,,0.92,0.08,,
1120.0,2891.0,1,0.92,9,False,176,178,,,,1.0,,,
1170.0,2631.0,1,0.92,10,False,178,179,180,,,0.48,0.52,,
1221.0,2395.0,1,0.92,11,True,179,,,,,,,,
1106.0,2646.0,1,1.0,11,True,180,,,,,,,,
1014.0,3194.0,1,1.0,9,False,177,181,182,,,0.78,0.22,,
1061.0,2907.0,1,0.92,10,False,181,183,,,,1.0,,,
1109.0,2646.0,1,0.92,11,True,183,,,,,,,,
961.0,3212.0,1,1.0,10,False,182,184,185,,,0.03,0.97,,
1006.0,2924.0,1,0.92,11,True,184,,,,,,,,
911.0,3230.0,1,1.0,11,True,185,,,,,,,,
979.0,3833.0,1,1.0,6,False,158,186,,,,1.0,,,
1025.0,3489.0,1,0.92,7,False,186,187,,,,1.0,,,
1072.0,3176.0,1,0.92,8,False,187,188,,,,1.0,,,
1121.0,2891.0,1,0.92,9,False,188,189,,,,1.0,,,
1171.0,2631.0,1,0.92,10,False,189,190,191,,,0.86,0.14,,
1222.0,2395.0,1,0.92,11,True,190,,,,,,,,
1107.0,2646.0,1,1.0,11,True,191,,,,,,,,
936.0,4211.0,1,1.0,5,False,156,192,193,,,0.67,0.33,,
981.0,3833.0,1,0.92,6,False,192,194,195,,,0.48,0.52,,
1027.0,3489.0,1,0.92,7,False,194,196,,,,1.0,,,
1074.0,3176.0,1,0.92,8,False,196,197,198,,,0.63,0.37,,
1123.0,2891.0,1,0.92,9,False,197,199,200,,,0.07,0.93,,
1173.0,2631.0,1,0.92,10,False,199,201,,,,1.0,,,
1224.0,2395.0,1,0.92,11,True,201,,,,,,,,
1063.0,2907.0,1,1.0,10,False,200,202,,,,1.0,,,
1111.0,2646.0,1,0.92,11,True,202,,,,,,,,
1017.0,3194.0,1,1.0,9,False,198,203,204,,,0.81,0.19,,
1064.0,2907.0,1,0.92,10,False,203,205,206,,,0.19,0.81,,
1112.0,2646.0,1,0.92,11,True,205,,,,,,,,
1008.0,2923.0,1,1.0,11,True,206,,,,,,,,
964.0,3212.0,1,1.0,10,False,204,207,208,,,0.48,0.52,,
1009.0,2924.0,1,0.92,11,True,207,,,,,,,,
914.0,3230.0,1,1.0,11,True,208,,,,,,,,
930.0,3854.0,1,1.0,7,False,195,209,,,,1.0,,,
974.0,3508.0,1,0.92,8,False,209,210,211,,,0.9,0.1,,
1020.0,3193.0,1,0.92,9,False,210,212,213,,,0.41,0.59,,
1067.0,2906.0,1,0.92,10,False,212,214,215,,,0.43,0.57,,
1115.0,2645.0,1,0.92,11,True,214,,,,,,,,
1010.0,2922.0,1,1.0,11,True,215,,,,,,,,
967.0,3211.0,1,1.0,10,False,213,216,,,,1.0,,,
1012.0,2923.0,1,0.92,11,True,216,,,,,,,,
924.0,3527.0,1,1.0,9,False,211,217,,,,1.0,,,
968.0,3210.0,1,0.92,10,False,217,218,219,,,0.43,0.57,,
1013.0,2922.0,1,0.92,11,True,218,,,,,,,,
918.0,3228.0,1,1.0,11,True,219,,,,,,,,
888.0,4234.0,1,1.0,6,False,193,220,221,,,0.24,0.76,,
931.0,3854.0,1,0.92,7,False,220,222,,,,1.0,,,
975.0,3508.0,1,0.92,8,False,222,223,224,,,0.99,0.01,,
1021.0,3193.0,1,0.92,9,False,223,225,226,,,0.69,0.31,,
1068.0,2906.0,1,0.92,10,False,225,227,,,,1.0,,,
1116.0,2645.0,1,0.92,11,True,227,,,,,,,,
968.0,3211.0,1,1.0,10,False,226,228,229,,,0.08,0.92,,
1013.0,2923.0,1,0.92,11,True,228,,,,,,,,
918.0,3229.0,1,1.0,11,True,229,,,,,,,,
925.0,3527.0,1,1.0,9,False,224,230,231,,,0.43,0.57,,
969.0,3210.0,1,0.92,10,False,230,232,,,,1.0,,,
1014.0,2922.0,1,0.92,11,True,232,,,,,,,,
878.0,3547.0,1,1.0,10,False,231,233,234,,,0.34,0.66,,
920.0,3229.0,1,0.92,11,True,233,,,,,,,,
834.0,3567.0,1,1.0,11,True,234,,,,,,,,
843.0,4257.0,1,1.0,7,False,221,235,,,,1.0,,,
884.0,3875.0,1,0.92,8,False,235,236,237,,,0.89,0.11,,
927.0,3527.0,1,0.92,9,False,236,238,,,,1.0,,,
971.0,3210.0,1,0.92,10,False,238,239,,,,1.0,,,
1016.0,2922.0,1,0.92,11,True,239,,,,,,,,
839.0,3896.0,1,1.0,9,False,237,240,241,,,0.09,0.91,,
880.0,3546.0,1,0.92,10,False,240,242,243,,,0.69,0.31,,
922.0,3228.0,1,0.92,11,True,242,,,,,,,,
836.0,3566.0,1,1.0,11,True,243,,,,,,,,
797.0,3918.0,1,1.0,10,False,241,244,245,,,0.28,0.72,,
837.0,3566.0,1,0.92,11,True,244,,,,,,,,
758.0,3940.0,1,1.0,11,True,245,,,,,,,,
894.0,4626.0,1,1.0,4,False,154,246,247,,,0.26,0.74,,
937.0,4211.0,1,0.92,5,False,246,248,249,,,0.98,0.02,,
982.0,3833.0,1,0.92,6,False,248,250,251,,,0.29,0.71,,
1028.0,3489.0,1,0.92,7,False,250,252,253,,,0.26,0.74,,
1075.0,3176.0,1,0.92,8,False,252,254,255,,,0.11,0.89,,
1124.0,2891.0,1,0.92,9,False,254,256,257,,,0.4,0.6,,
1174.0,2631.0,1,0.92,10,False,256,258,259,,,0.91,0.09,,
1225.0,2395.0,1,0.92,11,True,258,,,,,,,,
1110.0,2646.0,1,1.0,11,True,259,,,,,,,,
1064.0,2907.0,1,1.0,10,False,257,205,206,,,1.0,0.0,,
1112.0,2646.0,1,0.92,11,True,205,,,,,,,,
1008.0,2923.0,1,1.0,11,True,206,,,,,,,,
1018.0,3194.0,1,1.0,9,False,255,260,261,,,0.14,0.86,,
1065.0,2907.0,1,0.92,10,False,260,262,,,,1.0,,,
1113.0,2646.0,1,0.92,11,True,262,,,,,,,,
965.0,3212.0,1,1.0,10,False,261,263,264,,,0.95,0.05,,
1010.0,2924.0,1,0.92,11,True,263,,,,,,,,
915.0,3230.0,1,1.0,11,True,264,,,,,,,,
974.0,3508.0,1,1.0,8,False,253,210,,,,1.0,,,
1020.0,3193.0,1,0.92,9,False,210,212,213,,,0.52,0.48,,
1067.0,2906.0,1,0.92,10,False,212,214,215,,,0.59,0.41,,
1115.0,2645.0,1,0.92,11,True,214,,,,,,,,
1010.0,2922.0,1,1.0,11,True,215,,,,,,,,
967.0,3211.0,1,1.0,10,False,213,216,,,,1.0,,,
1012.0,2923.0,1,0.92,11,True,216,,,,,,,,
931.0,3854.0,1,1.0,7,False,251,222,265,,,0.32,0.68,,
975.0,3508.0,1,0.92,8,False,222,223,,,,1.0,,,
1021.0,3193.0,1,0.92,9,False,223,225,,,,1.0,,,
1068.0,2906.0,1,0.92,10,False,225,227,266,,,0.53,0.47,,
1116.0,2645.0,1,0.92,11,True,227,,,,,,,,
1011.0,2922.0,1,1.0,11,True,266,,,,,,,,
884.0,3875.0,1,1.0,8,False,265,236,,,,1.0,,,
927.0,3527.0,1,0.92,9,False,236,238,267,,,0.56,0.44,,
971.0,3210.0,1,0.92,10,False,238,239,,,,1.0,,,
1016.0,2922.0,1,0.92,11,True,239,,,,,,,,
880.0,3547.0,1,1.0,10,False,267,268,,,,1.0,,,
922.0,3229.0,1,0.92,11,True,268,,,,,,,,
889.0,4234.0,1,1.0,6,False,249,269,,,,1.0,,,
932.0,3854.0,1,0.92,7,False,269,270,265,,,0.94,0.06,,
976.0,3508.0,1,0.92,8,False,270,271,272,,,0.63,0.37,,
1022.0,3193.0,1,0.92,9,False,271,273,274,,,0.31,0.69,,
1069.0,2906.0,1,0.92,10,False,273,275,276,,,0.14,0.86,,
1117.0,2645.0,1,0.92,11,True,275,,,,,,,,
1012.0,2922.0,1,1.0,11,True,276,,,,,,,,
969.0,3211.0,1,1.0,10,False,274,277,278,,,0.98,0.02,,
1014.0,2923.0,1,0.92,11,True,277,,,,,,,,
919.0,3229.0,1,1.0,11,True,278,,,,,,,,
926.0,3527.0,1,1.0,9,False,272,279,280,,,0.25,0.75,,
970.0,3210.0,1,0.92,10,False,279,281,,,,1.0,,,
1015.0,2922.0,1,0.92,11,True,281,,,,,,,,
879.0,3547.0,1,1.0,10,False,280,282,,,,1.0,,,
921.0,3229.0,1,0.92,11,True,282,,,,,,,,
884.0,3875.0,1,1.0,8,False,265,236,,,,1.0,,,
927.0,3527.0,1,0.92,9,False,236,238,267,,,0.42,0.58,,
971.0,3210.0,1,0.92,10,False,238,239,283,,,0.58,0.42,,
1016.0,2922.0,1,0.92,11,True,239,,,,,,,,
921.0,3228.0,1,1.0,11,True,283,,,,,,,,
880.0,3547.0,1,1.0,10,False,267,268,,,,1.0,,,
922.0,3229.0,1,0.92,11,True,268,,,,,,,,
849.0,4652.0,1,1.0,5,False,247,284,,,,1.0,,,
891.0,4234.0,1,0.92,6,False,284,285,,,,1.0,,,
934.0,3854.0,1,0.92,7,False,285,286,287,,,0.62,0.38,,
978.0,3508.0,1,0.92,8,False,286,288,,,,1.0,,,
1024.0,3193.0,1,0.92,9,False,288,289,,,,1.0,,,
1071.0,2906.0,1,0.92,10,False,289,290,291,,,0.94,0.06,,
1119.0,2645.0,1,0.92,11,True,290,,,,,,,,
1014.0,2922.0,1,1.0,11,True,291,,,,,,,,
886.0,3875.0,1,1.0,8,False,287,292,,,,1.0,,,
929.0,3527.0,1,0.92,9,False,292,293,294,,,0.73,0.27,,
973.0,3210.0,1,0.92,10,False,293,295,296,,,0.49,0.51,,
1018.0,2922.0,1,0.92,11,True,295,,,,,,,,
923.0,3228.0,1,1.0,11,True,296,,,,,,,,
882.0,3547.0,1,1.0,10,False,294,297,,,,1.0,,,
924.0,3229.0,1,0.92,11,True,297,,,,,,,,
948.0,5028.0,1,1.0,1,False,2,298,,,,1.0,,,
993.0,4577.0,1,0.92,2,False,298,299,,,,1.0,,,
1040.0,4166.0,1,0.92,3,False,299,300,,,,1.0,,,
1088.0,3792.0,1,0.92,4,False,300,301,,,,1.0,,,
1138.0,3452.0,1,0.92,5,False,301,302,303,,,0.97,0.03,,
1189.0,3142.0,1,0.92,6,False,302,304,305,,,0.4,0.6,,
1241.0,2860.0,1,0.92,7,False,304,306,,,,1.0,,,
1294.0,2603.0,1,0.92,8,False,306,307,308,,,0.09,0.91,,
1349.0,2369.0,1,0.92,9,False,307,309,310,,,0.4,0.6,,
1405.0,2156.0,1,0.92,10,False,309,138,,,,1.0,,,
1462.0,1962.0,1,0.92,11,False,138,,,,,,,,
1273.0,2382.0,1,1.0,10,False,310,311,,,,1.0,,,
1327.0,2168.0,1,0.92,11,True,311,,,,,,,,
1222.0,2617.0,1,1.0,9,False,308,88,89,,,0.45,0.55,,
1275.0,2382.0,1,0.92,10,False,88,90,,,,1.0,,,
1329.0,2168.0,1,0.92,11,True,90,,,,,,,,
1155.0,2631.0,1,1.0,10,False,89,91,92,,,0.71,0.29,,
1206.0,2395.0,1,0.92,11,True,91,,,,,,,,
1092.0,2646.0,1,1.0,11,True,92,,,,,,,,
1124.0,3159.0,1,1.0,7,False,305,312,313,,,0.49,0.51,,
1174.0,2875.0,1,0.92,8,False,312,314,315,,,0.2,0.8,,
1226.0,2617.0,1,0.92,9,False,314,316,103,,,0.69,0.31,,
1279.0,2382.0,1,0.92,10,False,316,317,318,,,0.55,0.45,,
1333.0,2168.0,1,0.92,11,True,317,,,,,,,,
1208.0,2395.0,1,1.0,11,True,318,,,,,,,,
1159.0,2631.0,1,1.0,10,False,103,95,96,,,0.49,0.51,,
1210.0,2395.0,1,0.92,11,True,95,,,,,,,,
1096.0,2646.0,1,1.0,11,True,96,,,,,,,,
1110.0,2891.0,1,1.0,9,False,315,319,320,,,0.47,0.53,,
1160.0,2631.0,1,0.92,10,False,319,148,,,,1.0,,,
1211.0,2395.0,1,0.92,11,True,148,,,,,,,,
1051.0,2907.0,1,1.0,10,False,320,321,322,,,0.64,0.36,,
1099.0,2646.0,1,0.92,11,True,321,,,,,,,,
995.0,2923.0,1,1.0,11,True,322,,,,,,,,
1064.0,3176.0,1,1.0,8,False,313,323,,,,1.0,,,
1112.0,2891.0,1,0.92,9,False,323,150,,,,1.0,,,
1162.0,2631.0,1,0.92,10,False,150,151,152,,,0.52,0.48,,
1213.0,2395.0,1,0.92,11,True,151,,,,,,,,
1099.0,2646.0,1,1.0,11,True,152,,,,,,,,
1077.0,3471.0,1,1.0,6,False,303,324,,,,1.0,,,
1126.0,3159.0,1,0.92,7,False,324,142,325,,,0.71,0.29,,
1176.0,2875.0,1,0.92,8,False,142,143,,,,1.0,,,
1228.0,2617.0,1,0.92,9,False,143,145,,,,1.0,,,
1281.0,2382.0,1,0.92,10,False,145,147,326,,,0.51,0.49,,
1335.0,2168.0,1,0.92,11,True,147,,,,,,,,
1209.0,2395.0,1,1.0,11,True,326,,,,,,,,
1066.0,3176.0,1,1.0,8,False,325,327,,,,1.0,,,
1114.0,2891.0,1,0.92,9,False,327,328,,,,1.0,,,
1164.0,2631.0,1,0.92,10,False,328,168,,,,1.0,,,
1215.0,2395.0,1,0.92,11,True,168,,,,,,,,
