V1,V2,V3,V4,V5,V6,state,Next_State_1,Next_State_2,Next_State_3,Next_State_4,Prob_1,Prob_2,Prob_3,Prob_4
1026.0,3489.0,1,0.92,7,False,56,58,,,,1.0,,,
1073.0,3176.0,1,0.92,8,False,58,59,60,,,0.5,0.5,,
1122.0,2891.0,1,0.92,9,False,59,61,62,,,0.24,0.76,,
1172.0,2631.0,1,0.92,10,False,61,,,,,,,,
1062.0,2907.0,1,1.0,10,False,62,63,,,,1.0,,,
1110.0,2646.0,1,0.92,11,True,63,,,,,,,,
1016.0,3194.0,1,1.0,9,False,60,64,65,,,0.33,0.67,,
1063.0,2907.0,1,0.92,10,False,64,66,67,,,0.11,0.89,,
1111.0,2646.0,1,0.92,11,True,66,,,,,,,,
1007.0,2923.0,1,1.0,11,True,67,,,,,,,,
963.0,3212.0,1,1.0,10,False,65,68,,,,1.0,,,
1008.0,2924.0,1,0.92,11,True,68,,,,,,,,
929.0,3854.0,1,1.0,7,False,57,69,,,,1.0,,,
973.0,3508.0,1,0.92,8,False,69,70,,,,1.0,,,
1019.0,3193.0,1,0.92,9,False,70,71,,,,1.0,,,
1066.0,2906.0,1,0.92,10,False,71,72,54,,,0.47,0.53,,
1114.0,2645.0,1,0.92,11,True,72,,,,,,,,
1009.0,2922.0,1,1.0,11,True,54,,,,,,,,
942.0,4601.0,1,1.0,3,False,6,73,,,,1.0,,,
987.0,4188.0,1,0.92,4,False,73,74,,,,1.0,,,
1033.0,3812.0,1,0.92,5,False,74,75,,,,1.0,,,
1081.0,3470.0,1,0.92,6,False,75,76,,,,1.0,,,
1130.0,3158.0,1,0.92,7,False,76,77,,,,1.0,,,
1180.0,2875.0,1,0.91,8,False,77,,,,,,,,
