V1,V2,V3,V4,V5,V6,state,Next_State_1,Next_State_2,Next_State_3,Next_State_4,Prob_1,Prob_2,Prob_3,Prob_4
886.0,3876.0,1,0.92,8,False,141,143,144,,,0.64,0.36,,
929.0,3528.0,1,0.92,9,False,143,145,146,,,0.57,0.43,,
973.0,3211.0,1,0.92,10,False,145,147,148,,,0.43,0.57,,
1018.0,2923.0,1,0.92,11,False,147,149,,,,1.0,,,
1065.0,2661.0,1,0.92,12,False,149,150,,,,1.0,,,
1113.0,2422.0,1,0.92,13,False,150,,,,,,,,
923.0,3229.0,1,1.0,11,False,148,151,,,,1.0,,,
967.0,2939.0,1,0.92,12,False,151,152,153,,,0.24,0.76,,
1012.0,2675.0,1,0.92,13,False,152,154,,,,1.0,,,
1058.0,2435.0,1,0.92,14,False,154,155,,,,1.0,,,
1106.0,2216.0,1,0.92,15,False,155,,,,,,,,
917.0,2955.0,1,1.0,13,False,153,156,157,,,0.29,0.71,,
960.0,2690.0,1,0.92,14,False,156,133,158,,,0.82,0.18,,
1005.0,2449.0,1,0.92,15,False,133,134,,,,1.0,,,
1051.0,2229.0,1,0.92,16,True,134,,,,,,,,
910.0,2705.0,1,1.0,15,False,158,159,,,,1.0,,,
953.0,2462.0,1,0.92,16,True,159,,,,,,,,
870.0,2971.0,1,1.0,14,False,157,160,161,,,0.43,0.57,,
912.0,2704.0,1,0.92,15,False,160,162,,,,1.0,,,
955.0,2461.0,1,0.92,16,True,162,,,,,,,,
826.0,2987.0,1,1.0,15,False,161,163,164,,,0.69,0.31,,
867.0,2719.0,1,0.92,16,True,163,,,,,,,,
785.0,3004.0,1,1.0,16,True,164,,,,,,,,
882.0,3548.0,1,1.0,10,False,146,165,,,,1.0,,,
924.0,3229.0,1,0.92,11,False,165,166,167,,,0.48,0.52,,
968.0,2939.0,1,0.92,12,False,166,168,,,,1.0,,,
1013.0,2675.0,1,0.92,13,False,168,169,170,,,0.71,0.29,,
1059.0,2435.0,1,0.92,14,False,169,171,,,,1.0,,,
1107.0,2216.0,1,0.92,15,False,171,,,,,,,,
960.0,2690.0,1,1.0,14,False,170,133,,,,1.0,,,
1005.0,2449.0,1,0.92,15,False,133,134,135,,,0.35,0.65,,
1051.0,2229.0,1,0.92,16,True,134,,,,,,,,
952.0,2463.0,1,1.0,16,True,135,,,,,,,,
877.0,3247.0,1,1.0,12,False,167,172,173,,,0.93,0.07,,
919.0,2956.0,1,0.92,13,False,172,174,,,,1.0,,,
962.0,2691.0,1,0.92,14,False,174,175,176,,,0.3,0.7,,
1007.0,2449.0,1,0.92,15,False,175,177,178,,,0.24,0.76,,
1053.0,2229.0,1,0.92,16,True,177,,,,,,,,
954.0,2463.0,1,1.0,16,True,178,,,,,,,,
912.0,2706.0,1,1.0,15,False,176,179,,,,1.0,,,
955.0,2463.0,1,0.92,16,True,179,,,,,,,,
833.0,3265.0,1,1.0,13,False,173,180,181,,,0.75,0.25,,
874.0,2972.0,1,0.92,14,False,180,182,,,,1.0,,,
916.0,2705.0,1,0.92,15,False,182,183,184,,,0.54,0.46,,
959.0,2462.0,1,0.92,16,True,183,,,,,,,,
869.0,2720.0,1,1.0,16,True,184,,,,,,,,
792.0,3283.0,1,1.0,14,False,181,185,186,,,0.44,0.56,,
832.0,2988.0,1,0.92,15,False,185,187,,,,1.0,,,
873.0,2720.0,1,0.92,16,True,187,,,,,,,,
754.0,3301.0,1,1.0,15,False,186,188,189,,,0.52,0.48,,
793.0,3005.0,1,0.92,16,True,188,,,,,,,,
718.0,3319.0,1,1.0,16,True,189,,,,,,,,
841.0,3897.0,1,1.0,9,False,144,190,191,,,0.38,0.62,,
882.0,3547.0,1,0.92,10,False,190,165,,,,1.0,,,
924.0,3229.0,1,0.92,11,False,165,166,,,,1.0,,,
968.0,2939.0,1,0.92,12,False,166,168,192,,,0.48,0.52,,
1013.0,2675.0,1,0.92,13,False,168,169,,,,1.0,,,
1059.0,2435.0,1,0.92,14,False,169,171,,,,1.0,,,
1107.0,2216.0,1,0.92,15,False,171,,,,,,,,
918.0,2955.0,1,1.0,13,False,192,193,194,,,0.44,0.56,,
961.0,2690.0,1,0.92,14,False,193,195,196,,,0.01,0.99,,
1006.0,2449.0,1,0.92,15,False,195,197,198,,,0.51,0.49,,
1052.0,2229.0,1,0.92,16,True,197,,,,,,,,
953.0,2463.0,1,1.0,16,True,198,,,,,,,,
911.0,2705.0,1,1.0,15,False,196,199,,,,1.0,,,
954.0,2462.0,1,0.92,16,True,199,,,,,,,,
871.0,2971.0,1,1.0,14,False,194,200,201,,,0.21,0.79,,
913.0,2704.0,1,0.92,15,False,200,202,203,,,0.31,0.69,,
956.0,2461.0,1,0.92,16,True,202,,,,,,,,
866.0,2719.0,1,1.0,16,True,203,,,,,,,,
827.0,2987.0,1,1.0,15,False,201,204,,,,1.0,,,
868.0,2719.0,1,0.92,16,True,204,,,,,,,,
799.0,3919.0,1,1.0,10,False,191,205,206,,,0.37,0.63,,
839.0,3567.0,1,0.92,11,False,205,207,,,,1.0,,,
880.0,3247.0,1,0.92,12,False,207,208,,,,1.0,,,
922.0,2956.0,1,0.92,13,False,208,209,210,,,0.25,0.75,,
966.0,2691.0,1,0.92,14,False,209,211,,,,1.0,,,
1011.0,2449.0,1,0.92,15,False,211,212,,,,1.0,,,
1057.0,2229.0,1,0.92,16,True,212,,,,,,,,
875.0,2972.0,1,1.0,14,False,210,213,,,,1.0,,,
917.0,2705.0,1,0.92,15,False,213,214,215,,,0.39,0.61,,
960.0,2462.0,1,0.92,16,True,214,,,,,,,,
870.0,2720.0,1,1.0,16,True,215,,,,,,,,
760.0,3941.0,1,1.0,11,False,206,216,217,,,0.48,0.52,,
799.0,3587.0,1,0.92,12,False,216,218,219,,,0.04,0.96,,
839.0,3265.0,1,0.92,13,False,218,220,221,,,0.06,0.94,,
880.0,2972.0,1,0.92,14,False,220,222,,,,1.0,,,
922.0,2705.0,1,0.92,15,False,222,223,224,,,0.48,0.52,,
965.0,2462.0,1,0.92,16,True,223,,,,,,,,
875.0,2720.0,1,1.0,16,True,224,,,,,,,,
797.0,3283.0,1,1.0,14,False,221,225,,,,1.0,,,
837.0,2988.0,1,0.92,15,False,225,226,,,,1.0,,,
878.0,2720.0,1,0.92,16,True,226,,,,,,,,
760.0,3607.0,1,1.0,13,False,219,227,228,,,0.44,0.56,,
799.0,3283.0,1,0.92,14,False,227,229,,,,1.0,,,
839.0,2988.0,1,0.92,15,False,229,230,,,,1.0,,,
880.0,2720.0,1,0.92,16,True,230,,,,,,,,
724.0,3627.0,1,1.0,14,False,228,231,232,,,0.14,0.86,,
762.0,3301.0,1,0.92,15,False,231,233,,,,1.0,,,
801.0,3005.0,1,0.92,16,True,233,,,,,,,,
690.0,3647.0,1,1.0,15,False,232,234,235,,,0.51,0.49,,
727.0,3320.0,1,0.92,16,True,234,,,,,,,,
658.0,3667.0,1,1.0,16,True,235,,,,,,,,
724.0,3963.0,1,1.0,12,False,217,236,,,,1.0,,,
762.0,3607.0,1,0.92,13,False,236,237,,,,1.0,,,
801.0,3283.0,1,0.92,14,False,237,238,,,,1.0,,,
841.0,2988.0,1,0.92,15,False,238,239,,,,1.0,,,
882.0,2720.0,1,0.92,16,True,239,,,,,,,,
802.0,4282.0,1,1.0,8,False,142,240,,,,1.0,,,
842.0,3898.0,1,0.92,9,False,240,241,242,,,0.53,0.47,,
883.0,3548.0,1,0.92,10,False,241,243,,,,1.0,,,
925.0,3229.0,1,0.92,11,False,243,244,,,,1.0,,,
969.0,2939.0,1,0.92,12,False,244,245,246,,,0.85,0.15,,
1014.0,2675.0,1,0.92,13,False,245,247,,,,1.0,,,
1061.0,2435.0,1,0.92,14,False,247,248,249,,,0.3,0.7,,
1109.0,2216.0,1,0.92,15,False,248,,,,,,,,
1005.0,2448.0,1,1.0,15,False,249,250,251,,,0.02,0.98,,
1051.0,2228.0,1,0.92,16,True,250,,,,,,,,
952.0,2462.0,1,1.0,16,True,251,,,,,,,,
919.0,2955.0,1,1.0,13,False,246,252,253,,,0.81,0.19,,
962.0,2690.0,1,0.92,14,False,252,175,,,,1.0,,,
1007.0,2449.0,1,0.92,15,False,175,177,178,,,0.57,0.43,,
1053.0,2229.0,1,0.92,16,True,177,,,,,,,,
954.0,2463.0,1,1.0,16,True,178,,,,,,,,
872.0,2971.0,1,1.0,14,False,253,254,,,,1.0,,,
914.0,2704.0,1,0.92,15,False,254,255,,,,1.0,,,
957.0,2461.0,1,0.92,16,True,255,,,,,,,,
800.0,3920.0,1,1.0,10,False,242,256,,,,1.0,,,
840.0,3568.0,1,0.92,11,False,256,257,258,,,0.33,0.67,,
881.0,3248.0,1,0.92,12,False,257,259,,,,1.0,,,
923.0,2956.0,1,0.92,13,False,259,260,261,,,0.59,0.41,,
967.0,2691.0,1,0.92,14,False,260,262,263,,,0.49,0.51,,
1012.0,2449.0,1,0.92,15,False,262,264,,,,1.0,,,
1058.0,2229.0,1,0.92,16,True,264,,,,,,,,
917.0,2706.0,1,1.0,15,False,263,265,266,,,0.65,0.35,,
960.0,2463.0,1,0.92,16,True,265,,,,,,,,
870.0,2721.0,1,1.0,16,True,266,,,,,,,,
876.0,2972.0,1,1.0,14,False,261,267,,,,1.0,,,
918.0,2705.0,1,0.92,15,False,267,268,,,,1.0,,,
961.0,2462.0,1,0.92,16,True,268,,,,,,,,
798.0,3588.0,1,1.0,12,False,258,269,,,,1.0,,,
838.0,3266.0,1,0.92,13,False,269,270,271,,,0.53,0.47,,
879.0,2973.0,1,0.92,14,False,270,272,273,,,0.33,0.67,,
921.0,2706.0,1,0.92,15,False,272,274,,,,1.0,,,
964.0,2463.0,1,0.92,16,True,274,,,,,,,,
835.0,2989.0,1,1.0,15,False,273,275,276,,,0.45,0.55,,
876.0,2721.0,1,0.92,16,True,275,,,,,,,,
794.0,3006.0,1,1.0,16,True,276,,,,,,,,
796.0,3284.0,1,1.0,14,False,271,277,,,,1.0,,,
836.0,2989.0,1,0.92,15,False,277,278,,,,1.0,,,
877.0,2721.0,1,0.92,16,True,278,,,,,,,,
900.0,5056.0,1,1.0,2,False,5,279,,,,1.0,,,
944.0,4602.0,1,0.92,3,False,279,280,281,,,0.48,0.52,,
989.0,4189.0,1,0.92,4,False,280,282,,,,1.0,,,
1035.0,3813.0,1,0.92,5,False,282,283,,,,1.0,,,
1083.0,3471.0,1,0.92,6,False,283,284,,,,1.0,,,
1132.0,3159.0,1,0.87,7,False,284,,,,,,,,
896.0,4627.0,1,1.0,4,False,281,285,286,,,0.22,0.78,,
939.0,4212.0,1,0.92,5,False,285,287,288,,,0.64,0.36,,
984.0,3834.0,1,0.92,6,False,287,289,,,,1.0,,,
1030.0,3490.0,1,0.92,7,False,289,290,,,,1.0,,,
1077.0,3177.0,1,0.92,8,False,290,291,292,,,0.36,0.64,,
1126.0,2892.0,1,0.92,9,False,291,,,,,,,,
1020.0,3195.0,1,1.0,9,False,292,293,,,,1.0,,,
1067.0,2908.0,1,0.92,10,False,293,294,295,,,0.46,0.54,,
1115.0,2647.0,1,0.92,11,False,294,,,,,,,,
1010.0,2924.0,1,1.0,11,False,295,296,297,,,0.63,0.37,,
1057.0,2662.0,1,0.92,12,False,296,298,299,,,0.05,0.95,,
1105.0,2423.0,1,0.92,13,False,298,,,,,,,,
1001.0,2677.0,1,1.0,13,False,299,300,301,,,0.5,0.5,,
1047.0,2437.0,1,0.92,14,False,300,302,303,,,0.21,0.79,,
1094.0,2218.0,1,0.92,15,False,302,,,,,,,,
991.0,2450.0,1,1.0,15,False,303,304,,,,1.0,,,
1037.0,2230.0,1,0.92,16,True,304,,,,,,,,
949.0,2692.0,1,1.0,14,False,301,305,,,,1.0,,,
993.0,2450.0,1,0.92,15,False,305,306,307,,,0.48,0.52,,
1039.0,2230.0,1,0.92,16,True,306,,,,,,,,
941.0,2464.0,1,1.0,16,True,307,,,,,,,,
957.0,2940.0,1,1.0,12,False,297,308,,,,1.0,,,
1002.0,2676.0,1,0.92,13,False,308,309,310,,,0.13,0.87,,
1048.0,2436.0,1,0.92,14,False,309,311,,,,1.0,,,
1095.0,2217.0,1,0.92,15,False,311,,,,,,,,
950.0,2691.0,1,1.0,14,False,310,312,313,,,0.68,0.32,,
994.0,2449.0,1,0.92,15,False,312,314,315,,,0.38,0.62,,
1040.0,2229.0,1,0.92,16,True,314,,,,,,,,
942.0,2463.0,1,1.0,16,True,315,,,,,,,,
901.0,2706.0,1,1.0,15,False,313,316,,,,1.0,,,
944.0,2463.0,1,0.92,16,True,316,,,,,,,,
891.0,4235.0,1,1.0,6,False,288,317,,,,1.0,,,
934.0,3855.0,1,0.92,7,False,317,318,,,,1.0,,,
978.0,3509.0,1,0.92,8,False,318,319,,,,1.0,,,
1024.0,3194.0,1,0.92,9,False,319,320,,,,1.0,,,
1071.0,2907.0,1,0.92,10,False,320,321,,,,1.0,,,
1119.0,2646.0,1,0.92,11,False,321,,,,,,,,
851.0,4653.0,1,1.0,5,False,286,322,,,,1.0,,,
893.0,4235.0,1,0.92,6,False,322,323,,,,1.0,,,
936.0,3855.0,1,0.92,7,False,323,324,325,,,0.73,0.27,,
980.0,3509.0,1,0.92,8,False,324,326,327,,,0.04,0.96,,
1026.0,3194.0,1,0.92,9,False,326,328,,,,1.0,,,
1073.0,2907.0,1,0.92,10,False,328,329,,,,1.0,,,
1122.0,2646.0,1,0.92,11,False,329,,,,,,,,
929.0,3528.0,1,1.0,9,False,327,145,,,,1.0,,,
973.0,3211.0,1,0.92,10,False,145,147,,,,1.0,,,
1018.0,2923.0,1,0.92,11,False,147,149,,,,1.0,,,
1065.0,2661.0,1,0.92,12,False,149,150,330,,,0.39,0.61,,
1113.0,2422.0,1,0.92,13,False,150,,,,,,,,
1008.0,2676.0,1,1.0,13,False,330,331,,,,1.0,,,
1054.0,2436.0,1,0.92,14,False,331,332,333,,,0.51,0.49,,
1102.0,2217.0,1,0.92,15,False,332,,,,,,,,
998.0,2449.0,1,1.0,15,False,333,334,,,,1.0,,,
1044.0,2229.0,1,0.92,16,True,334,,,,,,,,
888.0,3876.0,1,1.0,8,False,325,335,,,,1.0,,,
931.0,3528.0,1,0.92,9,False,335,336,337,,,0.52,0.48,,
975.0,3211.0,1,0.92,10,False,336,338,,,,1.0,,,
1020.0,2923.0,1,0.92,11,False,338,339,,,,1.0,,,
1067.0,2661.0,1,0.92,12,False,339,340,341,,,0.14,0.86,,
1115.0,2422.0,1,0.92,13,False,340,,,,,,,,
1010.0,2676.0,1,1.0,13,False,341,342,,,,1.0,,,
1056.0,2436.0,1,0.92,14,False,342,343,,,,1.0,,,
1104.0,2217.0,1,0.92,15,False,343,,,,,,,,
883.0,3548.0,1,1.0,10,False,337,243,344,,,0.25,0.75,,
925.0,3229.0,1,0.92,11,False,243,244,,,,1.0,,,
969.0,2939.0,1,0.92,12,False,244,245,246,,,0.36,0.64,,
1014.0,2675.0,1,0.92,13,False,245,247,345,,,0.58,0.42,,
1061.0,2435.0,1,0.92,14,False,247,248,,,,1.0,,,
1109.0,2216.0,1,0.92,15,False,248,,,,,,,,
961.0,2690.0,1,1.0,14,False,345,195,196,,,0.64,0.36,,
1006.0,2449.0,1,0.92,15,False,195,197,,,,1.0,,,
1052.0,2229.0,1,0.92,16,True,197,,,,,,,,
911.0,2705.0,1,1.0,15,False,196,199,346,,,0.5,0.5,,
954.0,2462.0,1,0.92,16,True,199,,,,,,,,
864.0,2720.0,1,1.0,16,True,346,,,,,,,,
919.0,2955.0,1,1.0,13,False,246,252,253,,,0.89,0.11,,
962.0,2690.0,1,0.92,14,False,252,175,347,,,0.57,0.43,,
1007.0,2449.0,1,0.92,15,False,175,177,178,,,0.59,0.41,,
1053.0,2229.0,1,0.92,16,True,177,,,,,,,,
954.0,2463.0,1,1.0,16,True,178,,,,,,,,
912.0,2705.0,1,1.0,15,False,347,138,139,,,0.49,0.51,,
955.0,2462.0,1,0.92,16,True,138,,,,,,,,
865.0,2720.0,1,1.0,16,True,139,,,,,,,,
872.0,2971.0,1,1.0,14,False,253,254,348,,,0.41,0.59,,
914.0,2704.0,1,0.92,15,False,254,255,,,,1.0,,,
957.0,2461.0,1,0.92,16,True,255,,,,,,,,
828.0,2987.0,1,1.0,15,False,348,349,,,,1.0,,,
869.0,2719.0,1,0.92,16,True,349,,,,,,,,
838.0,3568.0,1,1.0,11,False,344,350,,,,1.0,,,
879.0,3248.0,1,0.92,12,False,350,351,352,,,0.41,0.59,,
921.0,2956.0,1,0.92,13,False,351,353,,,,1.0,,,
965.0,2691.0,1,0.92,14,False,353,354,355,,,0.67,0.33,,
1010.0,2449.0,1,0.92,15,False,354,356,,,,1.0,,,
1056.0,2229.0,1,0.92,16,True,356,,,,,,,,
915.0,2706.0,1,1.0,15,False,355,357,,,,1.0,,,
958.0,2463.0,1,0.92,16,True,357,,,,,,,,
835.0,3266.0,1,1.0,13,False,352,358,359,,,0.39,0.61,,
876.0,2973.0,1,0.92,14,False,358,360,,,,1.0,,,
918.0,2706.0,1,0.92,15,False,360,361,362,,,0.52,0.48,,
961.0,2463.0,1,0.92,16,True,361,,,,,,,,
871.0,2721.0,1,1.0,16,True,362,,,,,,,,
794.0,3284.0,1,1.0,14,False,359,363,,,,1.0,,,
834.0,2989.0,1,0.92,15,False,363,364,,,,1.0,,,
875.0,2721.0,1,0.92,16,True,364,,,,,,,,
